market_id,resolution,resolution_binary,volume,category,closed_time,price_t0,price_t1d,price_t7d,price_t30d
253398,No,0,7531.61591,,2024-02-01 20:00:49+00,0.245,0.075,0.1,0.5
253399,No,0,357703.461164,,2024-07-01 06:40:27+00,0.002,0.0005,0.004,0.0335
253401,No,0,107430.86851500001,,2024-01-01 07:30:59+00,0.042,0.065,0.735,
253402,Yes,1,28545.561724,,2024-01-11 15:45:25+00,0.455,0.455,0.44,
253403,Yes,1,1542.611273,,2024-07-01 06:40:39+00,0.975,0.98,0.995,0.95
253404,No,0,8197.196234,,2024-07-01 12:34:19+00,0.185,0.185,0.515,0.15
253405,No,0,15581.704339,,2024-04-03 07:29:06+00,0.0245,0.027,0.0425,0.0385
253406,No,0,126577.401005,,2024-04-02 06:00:49+00,0.0055,0.0065,0.016,0.055
253407,No,0,4139.4923,,2024-03-02 07:02:56+00,0.2,0.2,0.5,0.25
253408,No,0,7272.788726000001,,2024-03-02 07:05:20+00,0.5,0.25,0.25,0.305
253425,Yes,1,315.0,,2023-12-28 01:02:39+00,0.985,0.505,0.505,
253426,No,0,224191.002165,,2024-04-01 06:11:50+00,0.45,0.0015,0.0075,0.045
253428,Yes,1,17313.0989,,2024-03-02 21:17:07+00,0.505,0.95,0.905,0.67
253429,No,0,123245.32978999999,,2024-02-01 07:05:25+00,0.0005,0.0065,0.135,0.55
253430,No,0,36146.716061,,2024-01-16 08:45:43+00,0.0065,0.0185,0.105,0.52
253431,Yes,1,3883.949359,,2024-03-14 15:37:55+00,0.705,0.79,0.735,0.745
253432,No,0,49269.220344999994,,2024-02-01 07:16:27+00,0.0245,0.0245,0.05,0.45
253433,No,0,2450.263319,,2024-01-01 06:31:28+00,0.125,0.125,0.2015,
253434,No,0,10040.212322,,2024-01-16 09:00:46+00,0.03,0.03,0.0195,0.04
253435,Yes,1,9836.571377,,2024-03-02 07:16:52+00,0.5005,0.988,0.965,0.5
253436,Yes,1,16838.348823,,2024-03-02 07:31:26+00,0.96,0.96,0.92,0.73
253437,No,0,2375.7656779999998,,2024-01-01 07:00:39+00,0.48,0.48,0.48,
253438,No,0,1541.28588,,2024-01-01 07:15:59+00,0.005,0.005,0.235,
253439,No,0,2444.544613,,2024-02-01 07:18:57+00,0.155,0.155,0.1,0.3
253440,No,0,114091.32877,,2024-01-08 00:32:27+00,0.005,0.0025,0.285,
253441,No,0,3539.496301,,2024-07-01 06:40:33+00,0.015,0.015,0.025,0.035
253443,Yes,1,1279448.950618,,2024-03-05 17:17:13+00,0.9325,0.6245,0.191,0.0485
253444,Yes,1,36152.017161,,2024-03-05 02:48:48+00,0.9975,0.9955,0.9855,0.963
253445,No,0,16486.355687,,2024-01-01 07:21:17+00,0.0485,0.0495,0.0205,
253446,No,0,16075.38227,,2024-02-01 07:03:45+00,0.005,0.005,0.055,0.15
253448,No,0,1008.13369,,2023-12-18 07:17:58+00,0.101,0.105,,
253452,No,0,58238.260846,,2024-04-01 06:47:03+00,0.002,0.0065,0.0165,0.0305
253453,No,0,1907759.255828,,2024-03-21 06:05:05+00,0.0035,0.011,0.0115,0.045
253454,Yes,1,58603.796075,,2023-12-27 04:45:52+00,0.705,0.7,0.46,
253455,No,0,44563.582994,,2024-02-01 07:15:13+00,0.007,0.002,0.0165,0.215
253456,Yes,1,9036.557187,,2023-12-28 04:00:22+00,0.87,0.72,0.17,
253458,Yes,1,3923.428912,,2023-12-24 16:02:31+00,0.9945,0.995,,
253459,No,0,11149.731406,,2024-01-01 10:46:07+00,0.115,0.13,0.05,
253460,Yes,1,9102.566164,,2023-12-25 01:16:16+00,0.9625,0.962,,
253461,Yes,1,5003.993579,,2024-01-04 02:47:04+00,0.84,0.88,0.55,
253462,Yes,1,244342.634796,,2024-03-04 18:16:34+00,0.92,0.235,0.675,0.795
253463,Yes,1,110449.13805899999,,2024-03-05 23:32:40+00,0.899,0.9865,0.977,0.95
253464,No,0,85276.738916,,2024-02-01 07:04:21+00,0.005,0.013,0.07,0.705
253465,No,0,94761.79257,,2024-03-02 07:02:40+00,0.0025,0.0025,0.0055,0.0295
253466,Yes,1,1011.7798,,2024-02-01 22:30:52+00,0.5,0.925,0.425,0.595
253468,No,0,9076.055319,,2024-03-01 07:16:50+00,0.05,0.115,0.5,0.31
253469,Yes,1,2160.39098,,2024-01-04 02:01:08+00,0.925,0.575,0.5,
253470,No,0,10606.959658,,2024-03-01 21:34:52+00,0.027,0.0055,0.025,0.141
253471,Yes,1,6347.241069,,2024-01-04 02:01:32+00,0.6105,0.691,0.4495,
253472,Yes,1,4728.446190000001,,2024-01-04 02:02:12+00,0.96,0.87,0.49,
253473,No,0,3421.1476169999996,,2024-03-01 21:34:28+00,0.4995,0.4995,0.4995,0.045
253474,No,0,25268.943269,,2024-03-01 21:15:34+00,0.028,0.005,0.034,0.045
253476,No,0,14125.669299,,2024-03-01 21:32:14+00,0.044,0.044,0.0455,0.05
253477,Yes,1,37180.858707,,2024-01-02 22:01:44+00,0.435,0.47,0.585,
253481,Yes,1,163.776501,,2024-03-08 05:30:39+00,0.985,0.985,0.5,0.505
253482,Yes,1,1205.0,,2023-12-28 04:47:55+00,0.655,0.66,,
253483,Yes,1,1000.0,,2023-12-28 04:45:43+00,0.5,0.845,,
253484,No,0,819850.47545,,2024-03-06 08:34:34+00,0.835,0.81,0.805,0.865
253485,No,0,13060.125661,,2024-05-05 11:46:29+00,0.0015,0.0015,0.0015,0.0095
253486,No,0,3109.703377,,2024-01-08 20:16:56+00,0.175,0.535,0.085,
253487,Yes,1,2209.001928,,2024-01-08 20:15:44+00,0.6,0.265,0.13,
253488,No,0,1100.2431339999998,,2024-01-08 20:16:50+00,0.17,0.165,0.255,
253489,No,0,3817.12299,,2024-01-08 20:16:54+00,0.39,0.39,0.54,
253490,Yes,1,29089.660708000003,,2023-12-29 14:30:31+00,0.9945,0.9855,,
253491,No,0,16216.247231000001,,2023-12-29 14:31:17+00,0.0025,0.0045,,
253492,No,0,413985.13366299996,,2024-02-01 07:00:53+00,0.0005,0.0145,0.011,0.0605
253507,No,0,382872.442652,,2024-03-01 07:00:51+00,0.002,0.0025,0.0095,0.395
253510,Yes,1,33781.576273,,2024-07-01 06:45:23+00,0.985,0.9545,0.9865,0.95
253511,Yes,1,8063.660041,,2024-01-12 02:16:45+00,0.985,0.805,0.66,
253513,No,0,284782.156421,,2024-07-01 06:40:43+00,0.002,0.005,0.0175,0.032
253515,Yes,1,851.24365,,2024-02-01 07:03:23+00,0.7555,0.7555,0.5,0.8985
253516,Yes,1,5370.449307,,2024-07-01 06:05:40+00,0.95,0.95,0.94,0.5
253517,No,0,45911.140653,,2024-07-01 06:10:44+00,0.0045,0.007,0.027,0.0135
253518,Yes,1,70668.606928,,2024-01-10 23:31:57+00,0.65,0.65,0.745,
253519,No,0,878477.5241980001,,2024-02-01 07:15:31+00,0.0005,0.0065,0.03,0.36
253520,No,0,21682.907924,,2024-02-01 08:47:52+00,0.05,0.505,0.06,0.555
253521,Yes,1,12036.373185,,2024-01-31 18:32:48+00,0.91,0.885,0.885,0.855
253522,Yes,1,17900.943901,,2024-04-01 18:02:46+00,0.9955,0.9955,0.994,0.977
253523,No,0,12187.179231999999,,2024-02-07 17:17:46+00,0.115,0.105,0.465,0.5
253524,No,0,97476.01255099999,,2024-01-03 06:16:25+00,0.0025,0.028,,
253526,No,0,9212.965507,,2024-01-13 10:01:52+00,0.0565,0.0565,0.07,
253527,No,0,74954.88234000001,,2024-02-01 07:01:29+00,0.007,0.008,0.032,0.255
253528,No,0,3934.32945,,2024-02-01 10:03:36+00,0.0345,0.0345,0.035,0.495
253529,No,0,110285.054191,,2024-03-01 07:02:57+00,0.0015,0.004,0.0235,0.695
253530,Yes,1,44407.583042,,2024-01-16 06:31:31+00,0.38,0.7,0.52,
253532,No,0,18199.239692,,2024-01-16 07:16:29+00,0.004,0.0045,0.065,
253533,Yes,1,11111.385026,,2024-01-02 22:01:24+00,0.14,0.225,,
253534,No,0,4338.134069,,2024-01-16 11:15:26+00,0.62,0.59,0.49,
253536,Yes,1,25372.899371,,2024-02-01 06:45:16+00,0.8915,0.892,0.655,0.23
253537,No,0,22396.426167999998,,2024-02-01 07:01:15+00,0.04,0.05,0.085,0.36
253539,No,0,7847.389625,,2024-02-01 07:20:07+00,0.0195,0.0205,0.126,0.145
253540,Yes,1,17988.837209999998,,2024-01-14 22:46:29+00,0.385,0.23,0.265,
253541,Yes,1,731344.6593909999,,2024-02-02 03:00:42+00,0.61,0.52,0.17,0.135
253542,No,0,59540.343013,,2024-04-01 06:42:07+00,0.009,0.0125,0.016,0.0315
253544,No,0,0.0,,2024-01-02 22:16:16+00,0.485,0.495,,
253545,Yes,1,252.5252,,2024-01-02 22:17:00+00,0.51,0.5,,
253547,No,0,4.0404,,2024-01-02 22:17:02+00,0.49,0.5,,
253551,No,0,61463.880147,,2024-03-01 18:01:09+00,0.0265,0.014,0.0125,0.055
253552,No,0,6242.035083,,2024-02-01 07:17:47+00,0.145,0.145,0.145,0.125
253553,No,0,12194.012,,2024-02-01 07:20:25+00,0.4845,0.4845,0.4845,0.045
253554,No,0,340320.87798,,2024-07-01 06:40:15+00,0.002,0.011,0.0195,0.053
253556,No,0,90600.632479,,2024-07-01 06:40:49+00,0.0045,0.01,0.016,0.0515
253558,No,0,8150.006745000001,,2024-02-01 07:18:03+00,0.011,0.121,0.03,0.275
253559,No,0,151137.530168,,2024-04-01 06:26:30+00,0.003,0.004,0.008,0.0355
253560,No,0,21957.5706950001,,2025-01-01 09:47:16+00,0.0075,0.017,0.0415,0.09
253561,No,0,17234.785331,,2024-04-01 06:21:42+00,0.0195,0.0195,0.0325,0.05
253564,No,0,9851.308013,,2024-04-01 06:22:02+00,0.04,0.04,0.04,0.08
253566,No,0,5782.883598,,2024-03-01 07:21:32+00,0.0145,0.0145,0.0105,0.0195
253567,No,0,26898.264252,,2024-02-01 07:02:11+00,0.0225,0.006,0.025,0.034
253568,No,0,63916.605699,,2024-02-01 07:15:53+00,0.0105,0.0105,0.011,0.023
253569,No,0,17713.026533,,2024-12-14 00:56:24+00,0.0145,0.49,0.155,0.27
253570,Yes,1,3976.173221,,2024-02-18 18:47:13+00,0.86,0.505,0.52,0.505
253571,No,0,907184.582664996,,2025-01-01 08:18:04+00,0.004,0.0025,0.011,0.024
253572,Yes,1,121016.42670399998,,2024-03-05 23:31:36+00,0.997,0.994,0.978,0.945
253573,No,0,61630.36048,,2024-02-01 07:02:19+00,0.015,0.0455,0.09,
253574,No,0,6238.786514,,2024-04-01 06:47:23+00,0.505,0.505,0.275,0.12
253575,No,0,3748.514158,,2024-02-23 06:45:40+00,0.525,0.525,0.535,0.23
253578,No,0,5200115.16063,,2024-11-05 09:37:37+00,0.004,0.0025,0.0075,0.0145
253580,No,0,30052.31721,,2024-03-01 07:17:34+00,0.05,0.055,0.055,0.023
253581,No,0,68624.964824,,2024-02-03 04:46:54+00,0.0155,0.036,0.068,0.065
253582,No,0,23560.320361,,2024-01-16 07:16:39+00,0.0225,0.0275,0.07,
253583,Yes,1,3412.547553,,2024-01-08 06:02:13+00,0.991,0.991,,
253585,No,0,421132.565205,,2025-01-01 08:37:44+00,0.0005,0.0005,0.0065,0.01
253586,Yes,1,99623.583928,,2024-04-01 06:06:26+00,0.75,0.9955,0.9935,0.983
253587,Yes,1,971400.984907,,2024-05-23 23:34:35+00,0.725,0.775,0.175,0.12
253589,No,0,5432.709997,,2024-01-11 07:15:22+00,0.001,0.0015,,
253591,Yes,1,1531479284.504353,,2024-11-06 15:17:41+00,0.58,0.5855,0.6655,0.5075
253592,No,0,72176112.338298,,2024-11-06 19:31:03+00,0.0005,0.0005,0.0005,0.0005
253593,No,0,107529158.083605,,2024-11-06 18:04:10+00,0.0005,0.0005,0.0005,0.0015
253594,No,0,54161276.228088,,2024-11-06 18:08:56+00,0.0005,0.0005,0.0005,0.0005
253595,No,0,141605110.748029,,2024-11-06 18:09:00+00,0.0005,0.0005,0.0005,0.0015
253596,No,0,46309049.202369,,2024-11-06 19:31:05+00,0.0005,0.0005,0.0005,0.0005
253597,No,0,1037039118.18879,,2024-11-06 18:03:54+00,0.4215,0.4145,0.3345,0.4835
253598,No,0,21181731.472915,,2024-11-06 19:30:56+00,0.0005,0.0005,0.0005,0.0005
253600,No,0,22042.760813,,2024-04-01 06:11:16+00,0.07,0.07,0.07,0.23
253601,No,0,2618980.000447,,2024-11-05 09:37:31+00,0.0015,0.0045,0.0055,0.017
253604,No,0,2987.479144,,2024-01-15 04:18:05+00,0.025,0.105,0.1,
253605,No,0,284791.831444,,2024-02-12 07:02:54+00,0.42,0.539,0.5405,0.3
253607,No,0,1305920.9912730001,,2024-01-24 11:16:50+00,0.0415,0.014,0.23,
253608,Yes,1,1385145.330377,,2024-01-24 11:03:24+00,0.9545,0.9875,0.775,
253609,No,0,153382275.618594,,2024-11-06 19:00:15+00,0.0005,0.0005,0.0005,0.0015
253610,No,0,93307167.686999,,2024-11-06 19:45:30+00,0.0005,0.0005,0.0005,0.0015
253611,No,0,702175.69094,,2024-01-24 12:17:51+00,0.0005,0.0005,0.0015,
253612,No,0,61152.102,,2024-01-24 12:15:35+00,0.0005,0.0005,0.0005,
253613,No,0,381188.34650800005,,2024-01-24 12:16:59+00,0.0005,0.0005,0.0015,
253614,No,0,497060.755698,,2024-01-24 12:17:35+00,0.0005,0.0005,0.0015,
253615,No,0,833479.606194,,2024-01-24 12:16:03+00,0.0005,0.0005,0.0015,
253616,No,0,150606.769302,,2024-01-29 02:31:51+00,0.0005,0.345,0.315,
253617,No,0,22022.505439999997,,2024-01-22 06:01:08+00,0.215,0.145,0.125,
253618,No,0,13269.693276,,2024-01-16 07:46:35+00,0.0505,0.0405,0.045,
253619,Yes,1,426345.79975,,2024-02-12 07:18:12+00,0.5755,0.4665,0.465,0.08
253620,No,0,18964.550835000002,,2024-01-14 07:47:11+00,0.0305,0.0305,0.065,
253621,No,0,98303.145877,,2024-01-29 06:17:40+00,0.425,0.095,0.115,
253622,No,0,3267.9991529999998,,2024-01-08 00:07:47+00,0.0005,0.023,,
253623,No,0,3222.907349,,2024-01-15 07:30:54+00,0.0275,0.026,0.022,
253624,No,0,5557.631056,,2024-01-14 03:52:27+00,0.0005,0.0405,0.038,
253625,No,0,9113.180764,,2024-01-07 07:45:53+00,0.0055,,,
253626,No,0,84376.024021,,2024-01-21 04:01:55+00,0.0015,0.0275,0.04,
253627,No,0,38859.347886999996,,2024-01-22 02:32:08+00,0.0005,0.0305,0.014,
253628,No,0,1053.3333320000002,,2024-01-08 03:33:12+00,0.015,0.006,,
253629,No,0,33644.243367999996,,2024-01-21 07:45:58+00,0.04,0.035,0.014,
253630,No,0,7724.75313,,2024-01-16 04:04:20+00,0.007,0.0095,0.0085,
253631,No,0,1193.333332,,2024-01-08 03:31:42+00,0.015,0.006,,
253632,No,0,4825.496999999999,,2024-01-08 00:32:23+00,0.0005,0.0045,,
253633,No,0,11578.716284,,2024-01-08 00:31:17+00,0.0005,0.0045,,
253634,No,0,14192736.345,,2024-11-06 20:40:10+00,0.0005,0.0005,0.0005,0.0005
253635,No,0,22011560.654836,,2024-11-06 20:09:45+00,0.0005,0.0005,0.0005,0.0005
253639,No,0,14714813.728,,2024-11-06 20:24:59+00,0.0005,0.0005,0.0005,0.0005
253640,No,0,9829356.367,,2024-11-06 20:25:05+00,0.0005,0.0005,0.0005,0.0005
253641,No,0,116558196.386525,,2024-11-06 19:54:53+00,0.0005,0.0005,0.0005,0.0015
253642,No,0,241655099.850067,,2024-11-06 19:45:36+00,0.0005,0.0005,0.0005,0.0045
253643,No,0,9203011.891998,,2024-11-06 19:50:06+00,0.0005,0.0005,0.0005,0.0005
253644,No,0,1710.0,,2024-01-07 07:46:27+00,0.05,,,
253645,No,0,0.0,,2024-01-07 07:45:07+00,0.09,,,
253647,Yes,1,2.5641,,2024-01-07 07:45:49+00,0.275,,,
253648,No,0,1030.300749,,2024-01-07 07:46:11+00,0.23,,,
253649,No,0,1067.692306,,2024-01-07 07:47:31+00,0.14,,,
253650,No,0,1620.0,,2024-01-07 07:45:37+00,0.05,,,
253651,No,0,1645.7142840000001,,2024-01-07 07:45:35+00,0.0295,,,
253652,No,0,6566.345014,,2024-02-01 07:15:43+00,0.015,0.015,0.025,
253653,Yes,1,747925.287237,,2024-06-03 12:46:24+00,0.92,0.945,0.895,0.955
253654,No,0,686502.79597,,2024-06-03 12:56:24+00,0.0825,0.067,0.1275,0.04
253655,No,0,43429.5666,,2024-01-09 08:30:34+00,0.0245,,,
253656,No,0,21793.289506,,2024-01-10 08:16:11+00,0.0245,0.48,,
253657,Yes,1,957594.5061349999,,2024-01-11 01:01:35+00,0.9935,0.655,,
253658,No,0,121228.220101,,2024-01-11 01:01:43+00,0.0125,0.505,,
253659,No,0,358510.966317,,2024-01-16 12:31:12+00,0.66,0.635,0.405,
253660,No,0,1717761.93417,,2024-01-16 12:17:10+00,0.0415,0.0355,0.045,
253661,No,0,256271.357459,,2024-01-16 12:17:00+00,0.0095,0.0135,0.05,
253662,Yes,1,421868.34487300005,,2024-01-16 12:30:14+00,0.325,0.325,0.535,
253663,No,0,555599.932,,2024-01-16 12:16:40+00,0.0005,0.0015,0.0045,
253664,No,0,40.0,,2024-02-01 07:17:05+00,0.05,0.05,0.495,
253665,No,0,1272190.642422,,2025-01-01 08:12:52+00,0.0005,0.002,0.0135,0.031
253668,No,0,347771.35563199996,,2024-01-16 11:45:18+00,0.013,0.009,0.495,
253669,No,0,148029.577626,,2024-01-16 11:45:40+00,0.003,0.004,0.495,
253670,No,0,299249.401222,,2024-01-16 11:45:44+00,0.008,0.0185,0.505,
253671,No,0,139659.1225,,2024-01-16 11:45:34+00,0.0005,0.0005,,
253673,Yes,1,269888.036751,,2024-01-16 11:46:54+00,0.9805,0.971,0.81,
253674,No,0,671.740382,,2024-02-01 07:17:25+00,0.0495,0.0495,0.0505,
253675,No,0,7262055.993012,,2024-11-10 06:57:41+00,0.004,0.0005,0.0105,0.0085
253676,No,0,5230770.736357,,2024-11-10 06:57:37+00,0.0005,0.0005,0.019,0.0215
253677,Yes,1,7563202.909916,,2024-11-10 07:02:37+00,0.9945,0.994,0.16,0.185
253678,No,0,6753406.418423,,2024-11-10 07:02:41+00,0.001,0.0015,0.135,0.095
253679,No,0,5040359.62268,,2024-11-10 06:57:31+00,0.0005,0.0005,0.065,0.065
253680,No,0,5813309.892014,,2024-11-10 06:52:41+00,0.0005,0.0005,0.014,0.029
253681,No,0,5436305.368101,,2024-11-10 06:57:47+00,0.0005,0.0005,0.024,0.0415
253682,No,0,5777920.118906,,2024-11-10 06:52:37+00,0.0005,0.0005,0.1,0.047
253683,No,0,6235007.012558,,2024-11-10 06:47:35+00,0.0005,0.0005,0.0635,0.0655
253684,No,0,5813696.52381,,2024-11-10 06:47:51+00,0.0005,0.0005,0.0615,0.041
253685,No,0,4503321.804578,,2024-11-10 06:47:41+00,0.0025,0.0005,0.09,0.085
253686,No,0,5777360.064778,,2024-11-10 06:47:31+00,0.0005,0.0005,0.142,0.138
253687,No,0,6153981.286456,,2024-11-10 06:42:29+00,0.0005,0.0005,0.0735,0.037
253688,No,0,6016787.147049,,2024-11-10 06:32:23+00,0.0005,0.0005,0.0235,0.043
253689,No,0,9935.339364000001,,2024-01-13 07:15:27+00,0.21,0.0065,,
253690,No,0,3352.563469,,2024-02-01 07:05:13+00,0.0165,0.0165,0.019,
253691,Yes,1,6074886.86245,,2024-07-16 03:08:17+00,0.9995,0.993,0.994,0.955
253692,No,0,416207.426158,,2024-07-16 02:58:03+00,0.0005,0.0015,0.0005,0.0185
253693,No,0,452582.181605,,2024-07-16 03:03:13+00,0.0005,0.0025,0.0025,0.0045
253695,No,0,854534.257974,,2024-07-16 03:08:03+00,0.001,0.004,0.005,0.01
253697,No,0,57519438.444639,,2024-08-06 12:11:54+00,0.0005,0.0005,0.0005,0.425
253698,No,0,37514692.524769,,2024-08-06 10:34:28+00,0.0015,0.0025,0.006,0.0365
253699,No,0,28528853.89392,,2024-08-06 11:56:02+00,0.0005,0.0005,0.001,0.0035
253701,Yes,1,54563172.651864,,2024-08-06 07:29:04+00,0.989,0.9885,0.964,0.3705
253702,No,0,35289981.75504,,2024-08-06 12:01:30+00,0.0015,0.0015,0.0115,0.01
253703,No,0,47510450.440678,,2024-08-06 07:19:08+00,0.0075,0.0085,0.017,0.0685
253704,No,0,6473740.733323,,2024-11-10 07:02:31+00,0.0005,0.0005,0.055,0.0925
253705,No,0,5393718.822278,,2024-11-10 06:47:45+00,0.0005,0.0005,0.08,0.037
253706,Yes,1,119932620.818624,,2024-11-11 22:30:39+00,0.997,0.995,0.2565,0.2765
253722,No,0,12582924.999919,,2024-11-12 08:37:48+00,0.0005,0.0005,0.0005,0.0005
253723,No,0,21923974.494067,,2024-11-12 09:47:57+00,0.0005,0.0005,0.0005,0.0005
253724,No,0,47770370.83836,,2024-11-12 09:52:55+00,0.0005,0.0005,0.0005,0.0015
253725,No,0,8544095.827944,,2024-11-12 09:47:53+00,0.0005,0.0005,0.0005,0.0005
253726,No,0,5699934.326886,,2024-11-12 09:47:47+00,0.0005,0.0005,0.0005,0.0005
253727,No,0,163779786.645492,,2024-11-12 10:03:19+00,0.0005,0.002,0.7265,0.724
253728,No,0,39315353.333832,,2024-11-12 09:03:05+00,0.0005,0.0005,0.0005,0.0005
253729,No,0,5734812.55033,,2024-11-12 07:59:19+00,0.0005,0.0005,0.0005,0.0005
253730,No,0,36970806.278363,,2024-11-12 09:03:01+00,0.0005,0.0005,0.0005,0.002
253731,No,0,70237132.505143,,2024-11-12 07:59:27+00,0.0005,0.0005,0.0005,0.0015
253732,No,0,5356970.026689,,2024-11-12 07:48:49+00,0.0005,0.0005,0.0005,0.0005
253733,No,0,6000187.62249,,2024-11-12 07:53:57+00,0.0005,0.0005,0.0005,0.0005
253734,No,0,6367580.896,,2024-11-12 08:28:09+00,0.0005,0.0005,0.0005,0.0005
253735,No,0,6217811.572499,,2024-11-07 05:25:03+00,0.0005,0.0005,0.0005,0.0005
253736,No,0,36496306.548087,,2024-11-12 08:18:43+00,0.0005,0.0005,0.0005,0.0015
253737,No,0,35232789.166403,,2024-11-12 08:13:51+00,0.0005,0.0005,0.0005,0.0015
253749,No,0,61818.628205,,2024-01-21 07:16:48+00,0.0095,0.0115,0.0305,
253750,Yes,1,13226512.327129,,2024-05-24 00:14:40+00,0.991,0.65,0.1,0.155
253751,No,0,24026.124249,,2024-01-11 02:48:06+00,0.0005,0.0395,,
253752,No,0,14359.479142,,2024-01-11 11:32:43+00,0.0005,0.385,,
253753,No,0,9341.505927999999,,2024-01-11 03:16:42+00,0.0005,0.385,,
253754,No,0,13271.114509,,2024-01-11 10:47:28+00,0.0005,0.38,,
253755,No,0,23722.120464,,2024-01-11 03:16:14+00,0.0005,0.145,,
253756,Yes,1,12755.713825,,2024-01-11 09:17:48+00,0.995,0.385,,
253757,No,0,29174.389413999997,,2024-01-11 02:31:21+00,0.0035,0.27,,
253758,No,0,27613.166095,,2024-01-11 12:15:18+00,0.0005,0.5,,
253759,Yes,1,258357.312431,,2024-01-13 07:01:39+00,0.9975,0.9925,,
253760,No,0,58933.875558,,2024-01-16 22:32:01+00,0.065,0.055,,
253761,No,0,19806.269334,,2024-01-16 12:17:00+00,0.0105,0.015,,
253762,No,0,55430.978938,,2024-01-17 00:45:15+00,0.0005,0.105,,
253763,Yes,1,58545.832415000004,,2024-01-18 08:45:19+00,0.9865,0.9885,,
253764,No,0,74964.85853499999,,2024-01-18 06:16:31+00,0.009,0.0105,,
253765,No,0,84533.105041,,2024-01-17 00:31:46+00,0.0005,0.275,,
253766,No,0,84429.919685,,2024-01-16 22:31:45+00,0.105,0.125,,
253767,No,0,124889.42578399999,,2024-01-20 19:01:51+00,0.0005,0.005,0.195,
253768,No,0,5280.299486,,2024-01-17 09:46:49+00,0.0055,0.01,,
253769,No,0,5026.853066,,2024-01-17 09:47:37+00,0.035,0.49,,
253770,No,0,2554.911427,,2024-01-17 09:47:29+00,0.005,0.48,,
253771,No,0,1678.779229,,2024-01-17 10:01:19+00,0.49,0.515,,
253772,No,0,1519.05555,,2024-01-17 09:45:29+00,0.495,0.5,,
253773,Yes,1,2501.924603,,2024-01-17 10:15:09+00,0.67,0.52,,
253774,No,0,2788.708024,,2024-01-17 09:45:23+00,0.495,0.5,,
253775,No,0,27299.726299,,2024-04-01 06:06:18+00,0.004,0.006,0.019,0.055
253776,Yes,1,23984.545042,,2024-02-01 08:15:13+00,0.8895,0.8885,0.945,
253777,No,0,8795.432162,,2024-01-16 07:16:15+00,0.0155,0.0155,,
253778,No,0,604171.528768,,2024-01-20 09:45:12+00,0.0025,0.0025,0.023,
253779,Yes,1,149306.39333700002,,2024-01-20 22:01:00+00,0.991,0.989,0.44,
253782,No,0,109277.682058,,2024-01-20 22:47:26+00,0.004,0.016,0.49,
253783,No,0,154511.208714,,2024-01-20 11:00:56+00,0.0005,0.0005,0.0115,
253784,No,0,2387.672612,,2024-01-16 07:46:55+00,0.475,0.485,,
253785,Yes,1,3511.9903999999997,,2024-01-16 07:45:39+00,0.475,0.485,,
253786,No,0,13524.834653999998,,2024-01-16 07:46:33+00,0.0375,0.0375,,
253787,No,0,105853.789472,,2024-01-16 08:02:27+00,0.0085,0.0095,,
253788,No,0,15673.306506,,2024-01-14 07:02:14+00,0.0085,0.014,,
253795,No,0,35978.359407,,2024-04-02 06:05:37+00,0.004,0.017,0.021,0.0245
253796,No,0,429236.592434,,2024-03-01 07:03:21+00,0.0015,0.011,0.3055,0.28
253798,Yes,1,6576.374533,,2024-01-19 03:03:04+00,0.9995,0.985,0.7,
253799,Yes,1,520370.697105,,2024-06-18 06:55:28+00,0.9375,0.9345,0.86,0.57
253801,No,0,124675.835171,,2024-05-20 01:14:14+00,0.0005,0.0335,0.0255,0.0215
253802,No,0,75248.946434,,2024-05-03 06:55:00+00,0.015,0.017,0.013,0.0275
253804,No,0,21871.24,,2024-04-20 04:38:14+00,0.003,0.003,0.0015,0.01
253805,No,0,49268.111467,,2024-05-16 04:30:05+00,0.0015,0.0015,0.006,0.015
253807,No,0,361916.754308,,2024-05-28 05:56:35+00,0.005,0.006,0.028,0.0185
253808,No,0,62443.04433,,2024-05-03 04:11:16+00,0.01,0.012,0.04,0.095
253809,No,0,27895.4,,2024-04-18 07:16:40+00,0.0015,0.0015,0.0015,
253811,No,0,40534.133847,,2024-05-02 05:01:43+00,0.016,0.0055,0.003,0.022
253812,No,0,159415.49632,,2024-05-05 22:58:36+00,0.005,0.005,0.0155,0.0025
253814,No,0,577307.820116,,2024-06-18 06:55:18+00,0.063,0.0645,0.136,0.095
253817,No,0,41421.006189,,2024-04-30 06:10:18+00,0.0015,0.0015,0.005,0.015
253819,No,0,149695.998266,,2024-05-20 05:39:38+00,0.26,0.2,0.245,0.23
253820,No,0,233107.787609,,2024-05-31 06:13:21+00,0.0635,0.061,0.175,0.087
253821,No,0,53399.525857,,2024-05-19 05:52:51+00,0.031,0.033,0.0695,0.0495
253824,No,0,38124.882856,,2024-04-17 07:43:51+00,0.0155,0.0155,0.0145,
253825,No,0,69812.831155,,2024-05-04 07:31:55+00,0.006,0.008,0.0255,0.095
253826,No,0,99297.856167,,2024-04-30 07:37:43+00,0.007,0.0035,0.021,0.021
253827,No,0,16995.12409,,2024-04-29 07:39:58+00,0.002,0.002,0.0315,0.036
253828,No,0,16955.428888,,2024-04-20 07:21:02+00,0.0065,0.0065,0.004,0.015
253829,No,0,11936.22,,2024-02-01 02:18:46+00,0.0005,0.0005,0.0005,
253830,No,0,38287.03785,,2024-02-01 03:31:28+00,0.0015,0.045,0.505,
